page_id,chapter,section,section_name,sentence_number,sentence
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,118,Strategy  We can first figure out how much heat is needed from the latent heat of vaporization of the water.
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,119,"From the volume change, we can calculate the work done from      W  =  p  Δ  V      W  =  p  Δ  V      because the pressure is constant."
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,120,"Then, the first law of thermodynamics provides us with the change in the internal energy."
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,121,"Solution      With       L  v        L  v       representing the latent heat of vaporization, the heat required to vaporize the water is          Q  =  m   L  v   =  (  1.00   g  )  (  2.26   ×     10   3    J/g  )  =  2.26   ×     10   3    J  ."
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,122,Q  =  m   L  v   =  (  1.00   g  )  (  2.26   ×     10   3    J/g  )  =  2.26   ×     10   3    J  .
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,123,"Since the pressure on the system is constant at      1.00   atm  =  1.01   ×     10   5      N/m   2       1.00   atm  =  1.01   ×     10   5      N/m   2      , the work done by the water as it is vaporized is          W  =  p  Δ  V  =  (  1.01   ×     10   5      N/m   2   )  (  1.67   ×     10    -3       m   3   )  =  169   J  ."
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,124,W  =  p  Δ  V  =  (  1.01   ×     10   5      N/m   2   )  (  1.67   ×     10    -3       m   3   )  =  169   J  .
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,125,"From the first law, the thermal energy of the water during its vaporization changes by          Δ   E   int    =  Q  -  W  =  2.26   ×     10   3    J  -  169   J  =  2.09   ×     10   3    J  ."
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,126,Δ   E   int    =  Q  -  W  =  2.26   ×     10   3    J  -  169   J  =  2.09   ×     10   3    J  .
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,127,"Significance  We note that in part (c), we see a change in internal energy, yet there is no change in temperature."
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,128,Ideal gases that are not undergoing phase changes have the internal energy proportional to temperature.
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,129,Internal energy in general is the sum of all energy in the system.
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,130,"Check Your Understanding   3.4              When 1.00 g of ammonia boils at atmospheric pressure and      -33.0     C,      -33.0     C,      its volume changes from 1.47 to      1130     cm   3       1130     cm   3      ."
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,131,Its heat of vaporization at this pressure is      1.37   ×     10   6    J/kg  .
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,132,1.37   ×     10   6    J/kg  .
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,133,What is the change in the internal energy of the ammonia when it vaporizes?
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,134,Interactive     View this  site  to learn about how the first law of thermodynamics.
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,135,"First, pump some heavy species molecules into the chamber."
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,136,"Then, play around by doing work (pushing the wall to the right where the person is located) to see how the internal energy changes (as seen by temperature)."
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,137,"Then, look at how heat added changes the internal energy."
5ddd5fa8-2ee5-4a18-b4c8-e56d9c3a0cba@10,3.0,4.0,First Law of Thermodynamics,138,"Finally, you can set a parameter constant such as temperature and see what happens when you do work to keep the temperature constant ( Note:  You might see a change in these variables initially if you are moving around quickly in the simulation, but ultimately, this value will return to its equilibrium value)."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,1,"Learning Objectives By the end of this section, you will be able to:    Define a thermodynamic process   Distinguish between quasi-static and non-quasi-static processes   Calculate physical quantities, such as the heat transferred, work done, and internal energy change for isothermal, adiabatic, and cyclical thermodynamic processes       In solving mechanics problems, we isolate the body under consideration, analyze the external forces acting on it, and then use Newton's laws to predict its behavior."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,2,"In thermodynamics, we take a similar approach."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,3,We start by identifying the part of the universe we wish to study; it is also known as our system.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,4,We defined a system at the beginning of this chapter as anything whose properties are of interest to us; it can be a single atom or the entire Earth.)
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,5,"Once our system is selected, we determine how the environment, or surroundings, interact with the system."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,6,"Finally, with the interaction understood, we study the thermal behavior of the system with the help of the laws of thermodynamics."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,7,The thermal behavior of a system is described in terms of   thermodynamic variables  .
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,8,"For an ideal gas, these variables are pressure, volume, temperature, and the number of molecules or moles of the gas."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,9,Different types of systems are generally characterized by different sets of variables.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,10,"For example, the thermodynamic variables for a stretched rubber band are tension, length, temperature, and mass."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,11,The state of a system can change as a result of its interaction with the environment.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,12,The change in a system can be fast or slow and large or small.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,13,The manner in which a state of a system can change from an initial state to a final state is called a  thermodynamic process .
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,14,"For analytical purposes in thermodynamics, it is helpful to divide up processes as either  quasi-static  or  non-quasi-static , as we now explain."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,15,"Quasi-static and Non-quasi-static Processes   A  quasi-static process  refers to an idealized or imagined process where the change in state is made infinitesimally slowly so that at each instant, the system can be assumed to be at a thermodynamic equilibrium with itself and with the environment."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,16,"For instance, imagine heating 1 kg of water from a temperature      20     C      20     C      to      21     C      21     C      at a constant pressure of 1 atmosphere."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,17,"To heat the water very slowly, we may imagine placing the container with water in a large bath that can be slowly heated such that the temperature of the bath can rise infinitesimally slowly from      20     C      20     C      to      21     C      21     C     ."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,18,"If we put 1 kg of water at      20     C      20     C      directly into a bath at      21     C      21     C     , the temperature of the water will rise rapidly to      21     C      21     C      in a non-quasi-static way."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,19,"Quasi-static processes are done slowly enough that the system remains at thermodynamic equilibrium at each instant, despite the fact that the system changes over time."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,20,The thermodynamic equilibrium of the system is necessary for the system to have well-defined values of macroscopic properties such as the temperature and the pressure of the system at each instant of the process.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,21,"Therefore, quasi-static processes can be shown as well-defined paths in state space of the system."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,22,"Since quasi-static processes cannot be completely realized for any finite change of the system, all processes in nature are non-quasi-static."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,23,Examples of quasi-static and  non-quasi-static processes  are shown in  Figure 3.8 .
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,24,"Despite the fact that all finite changes must occur essentially non-quasi-statically at some stage of the change, we can imagine performing infinitely many quasi-static process corresponding to every quasi-static process."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,25,"Since quasi-static processes can be analyzed analytically, we mostly study quasi-static processes in this book."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,26,We have already seen that in a quasi-static process the work by a gas is given by  pdV .
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,27,Figure   3.8        Quasi-static and non-quasi-static processes between states  A  and  B  of a gas.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,28,"In a quasi-static process, the path of the process between  A  and  B  can be drawn in a state diagram since all the states that the system goes through are known."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,29,"In a non-quasi-static process, the states between  A  and  B  are not known, and hence no path can be drawn."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,30,It may follow the dashed line as shown in the figure or take a very different path.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,31,Isothermal Processes   An  isothermal process  is a change in the state of the system at a constant temperature.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,32,This process is accomplished by keeping the system in thermal equilibrium with a large heat bath during the process.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,33,"Recall that a heat bath is an idealized ""infinitely"" large system whose temperature does not change."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,34,"In practice, the temperature of a finite bath is controlled by either adding or removing a finite amount of energy as the case may be."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,35,"As an illustration of an isothermal process, consider a cylinder of gas with a movable piston immersed in a large water tank whose temperature is maintained constant."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,36,"Since the piston is freely movable, the pressure inside       P   in         P   in        is balanced by the pressure outside       P   out         P   out        by some weights on the piston, as in  Figure 3.9 ."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,37,Figure   3.9        Expanding a system at a constant temperature.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,38,"Removing weights on the piston leads to an imbalance of forces on the piston, which causes the piston to move up."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,39,"As the piston moves up, the temperature is lowered momentarily, which causes heat to flow from the heat bath to the system."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,40,The energy to move the piston eventually comes from the heat bath.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,41,"As weights on the piston are removed, an imbalance of forces on the piston develops."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,42,"The net nonzero force on the piston would cause the piston to accelerate, resulting in an increase in volume."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,43,"The expansion of the gas cools the gas to a lower temperature, which makes it possible for the heat to enter from the heat bath into the system until the temperature of the gas is reset to the temperature of the heat bath."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,44,"If weights are removed in infinitesimal steps, the pressure in the system decreases infinitesimally slowly."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,45,"This way, an isothermal process can be conducted quasi-statically."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,46,"An isothermal line on a ( p ,  V ) diagram is represented by a curved line from starting point  A  to finishing point  B , as seen in  Figure 3.10 ."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,47,"For an ideal gas, an isothermal process is hyperbolic, since for an ideal gas at constant temperature,      p  ∝   1  V       p  ∝   1  V      ."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,48,Figure   3.10        An isothermal expansion from a state labeled  A  to another state labeled  B  on a  pV  diagram.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,49,The curve represents the relation between pressure and volume in an ideal gas at constant temperature.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,50,"An isothermal process studied in this chapter is quasi-statically performed, since to be isothermal throughout the change of volume, you must be able to state the temperature of the system at each step, which is possible only if the system is in thermal equilibrium continuously."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,51,"The system must go out of equilibrium for the state to change, but for quasi-static processes, we imagine that the process is conducted in infinitesimal steps such that these departures from equilibrium can be made as brief and as small as we like."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,52,Other quasi-static processes of interest for gases are isobaric and isochoric processes.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,53,"An  isobaric process  is a process where the pressure of the system does not change, whereas an  isochoric process  is a process where the volume of the system does not change."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,54,"Adiabatic Processes   In an  adiabatic process , the system is insulated from its environment so that although the state of the system changes, no heat is allowed to enter or leave the system, as seen in  Figure 3.11 ."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,55,An adiabatic process can be conducted either quasi-statically or non-quasi-statically.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,56,"When a system expands adiabatically, it must do work against the outside world, and therefore its energy goes down, which is reflected in the lowering of the temperature of the system."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,57,"An adiabatic expansion leads to a lowering of temperature, and an adiabatic compression leads to an increase of temperature."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,58,We discuss adiabatic expansion again in  Adiabatic Processes for an ideal Gas .
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,59,"Figure   3.11        An insulated piston with a hot, compressed gas is released."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,60,"The piston moves up, the volume expands, and the pressure and temperature decrease."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,61,The internal energy goes into work.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,62,"If the expansion occurs within a time frame in which negligible heat can enter the system, then the process is called adiabatic."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,63,"Ideally, during an adiabatic process no heat enters or exits the system."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,64,Cyclic Processes   We say that a system goes through a  cyclic process  if the state of the system at the end is same as the state at the beginning.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,65,"Therefore, state properties such as temperature, pressure, volume, and internal energy of the system do not change over a complete cycle:        Δ   E   int    =  0  ."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,66,Δ   E   int    =  0  .
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,67,"When the first law of thermodynamics is applied to a cyclic process, we obtain a simple relation between heat into the system and the work done by the system over the cycle:        Q  =  W   (  cyclic process  )  ."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,68,Q  =  W   (  cyclic process  )  .
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,69,Thermodynamic processes are also distinguished by whether or not they are reversible.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,70,A  reversible process  is one that can be made to retrace its path by differential changes in the environment.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,71,Such a process must therefore also be quasi-static.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,72,"Note, however, that a quasi-static process is not necessarily reversible, since there may be dissipative forces involved."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,73,"For example, if friction occurred between the piston and the walls of the cylinder containing the gas, the energy lost to friction would prevent us from reproducing the original states of the system."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,74,"We considered several thermodynamic processes:     An isothermal process, during which the system's temperature remains constant   An adiabatic process, during which no heat is transferred to or from the system   An isobaric process, during which the system's pressure does not change   An isochoric process, during which the system's volume does not change     Many other processes also occur that do not fit into any of these four categories."
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,75,Interactive     View this  site  to set up your own process in a  pV  diagram.
14a81439-92d6-4c18-b517-51bdc37d65dc@8,3.0,5.0,Thermodynamic Processes,76,"See if you can calculate the values predicted by the simulation for heat, work, and change in internal energy."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,1,"Learning Objectives By the end of this section, you will be able to:    Define heat capacity of an ideal gas for a specific process   Calculate the specific heat of an ideal gas for either an isobaric or isochoric process   Explain the difference between the heat capacities of an ideal gas and a real gas   Estimate the change in specific heat of a gas over temperature ranges       We learned about specific heat and molar heat capacity in  Temperature and Heat ; however, we have not considered a process in which heat is added."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,2,We do that in this section.
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,3,"First, we examine a process where the system has a constant volume, then contrast it with a system at constant pressure and show how their specific heats are related."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,4,"Let's start with looking at  Figure 3.12 , which shows two vessels  A  and  B , each containing 1 mol of the same type of ideal gas at a temperature  T  and a volume  V ."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,5,"The only difference between the two vessels is that the piston at the top of  A  is fixed, whereas the one at the top of  B  is free to move against a constant external pressure  p ."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,6,We now consider what happens when the temperature of the gas in each vessel is slowly increased to      T  +  d  T      T  +  d  T      with the addition of heat.
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,7,"Figure   3.12        Two vessels are identical except that the piston at the top of  A  is fixed, whereas that atop  B  is free to move against a constant external pressure  p ."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,8,"Since the piston of vessel  A  is fixed, the volume of the enclosed gas does not change."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,9,"Consequently, the gas does no work, and we have from the first law         d   E   int    =  d  Q  -  d  W  =  d  Q  ."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,10,d   E   int    =  d  Q  -  d  W  =  d  Q  .
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,11,"We represent the fact that the heat is exchanged at constant volume by writing         d  Q  =   C  V   n  d  T  ,      d  Q  =   C  V   n  d  T  ,       where       C  V        C  V       is the  molar heat capacity at constant volume  of the gas."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,12,"In addition, since      d   E   int    =  d  Q      d   E   int    =  d  Q      for this particular process,         d   E   int    =   C  V   n  d  T  ."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,13,d   E   int    =   C  V   n  d  T  .
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,14,3.9)    We obtained this equation assuming the volume of the gas was fixed.
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,15,"However, internal energy is a state function that depends on only the temperature of an ideal gas."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,16,"Therefore,      d   E   int    =   C  V   n  d  T      d   E   int    =   C  V   n  d  T      gives the change in internal energy of an ideal gas for any process involving a temperature change  dT ."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,17,"When the gas in vessel  B  is heated, it expands against the movable piston and does work      d  W  =  p  d  V  ."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,18,d  W  =  p  d  V  .
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,19,"In this case, the heat is added at constant pressure, and we write         d  Q  =   C  p   n  d  T  ,      d  Q  =   C  p   n  d  T  ,       where       C  p        C  p       is the  molar heat capacity at constant pressure  of the gas."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,20,"Furthermore, since the ideal gas expands against a constant pressure,         d  (  p  V  )  =  d  (  R  n  T  )      d  (  p  V  )  =  d  (  R  n  T  )       becomes         p  d  V  =  R  n  d  T  ."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,21,p  d  V  =  R  n  d  T  .
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,22,"Finally, inserting the expressions for  dQ  and  pdV  into the first law, we obtain         d   E   int    =  d  Q  -  p  d  V  =  (   C  p   n  -  R  n  )  d  T  ."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,23,d   E   int    =  d  Q  -  p  d  V  =  (   C  p   n  -  R  n  )  d  T  .
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,24,We have found      d   E   int        d   E   int        for both an isochoric and an isobaric process.
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,25,"Because the internal energy of an ideal gas depends only on the temperature,      d   E   int        d   E   int        must be the same for both processes."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,26,"Thus,          C  V   n  d  T  =  (   C  p   n  -  R  n  )  d  T  ,       C  V   n  d  T  =  (   C  p   n  -  R  n  )  d  T  ,       and            C  p   =   C  V   +  R  ."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,27,C  p   =   C  V   +  R  .
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,28,3.10)        The derivation of  Equation 3.10  was based only on the ideal gas law.
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,29,"Consequently, this relationship is approximately valid for all dilute gases, whether monatomic like He, diatomic like       O  2   ,       O  2   ,      or polyatomic like        CO   2      or NH   3   ."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,30,CO   2      or NH   3   .
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,31,"In the preceding chapter, we found the molar heat capacity of an ideal gas under constant volume to be          C  V   =   d  2   R  ,       C  V   =   d  2   R  ,         where  d  is the number of degrees of freedom of a molecule in the system."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,32,Table 3.3  shows the molar heat capacities of some dilute ideal gases at room temperature.
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,33,The heat capacities of real gases are somewhat higher than those predicted by the expressions of       C  V        C  V       and       C  p        C  p       given in  Equation 3.10 .
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,34,"This indicates that vibrational motion in polyatomic molecules is significant, even at room temperature."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,35,"Nevertheless, the difference in the molar heat capacities,       C  p   -   C  V   ,       C  p   -   C  V   ,      is very close to  R , even for the polyatomic gases."
a6b46764-7ec3-48a4-ac87-1361295c95cb@6,3.0,6.0,Heat Capacities of an Ideal Gas,36,Molar Heat Capacities of Dilute Ideal Gases at Room Temperature       Type of Molecule   Gas         C  p        C  p         (J/mol K)         C  V        C  V         (J/mol K)         C  p   -   C  V        C  p   -   C  V         (J/mol K)          Monatomic   Ideal         5  2   R  =  20.79       5  2   R  =  20.79              3  2   R  =  12.47       3  2   R  =  12.47             R  =  8.31      R  =  8.31            Diatomic   Ideal         7  2   R  =  29.10       7  2   R  =  29.10              5  2   R  =  20.79       5  2   R  =  20.79             R  =  8.31      R  =  8.31            Polyatomic   Ideal        4  R  =  33.26      4  R  =  33.26             3  R  =  24.94      3  R  =  24.94             R  =  8.31      R  =  8.31             Table   3.3
385c09c9-56af-469b-890a-6483ea8868b6@10,3.0,7.0,Adiabatic Processes for an Ideal Gas,1,"Learning Objectives By the end of this section, you will be able to:    Define adiabatic expansion of an ideal gas   Demonstrate the qualitative difference between adiabatic and isothermal expansions       When an ideal gas is compressed adiabatically      (  Q  =  0  )  ,      (  Q  =  0  )  ,      work is done on it and its temperature increases; in an  adiabatic expansion , the gas does work and its temperature drops."
385c09c9-56af-469b-890a-6483ea8868b6@10,3.0,7.0,Adiabatic Processes for an Ideal Gas,2,"Adiabatic compressions  actually occur in the cylinders of a car, where the compressions of the gas-air mixture take place so quickly that there is no time for the mixture to exchange heat with its environment."
385c09c9-56af-469b-890a-6483ea8868b6@10,3.0,7.0,Adiabatic Processes for an Ideal Gas,3,"Nevertheless, because work is done on the mixture during the compression, its temperature does rise significantly."
